filename,mean_brightness
dr5rsnywwmk1-dr5rsnyww4yp-cds-bd209a4b83760d6b-20160929-2242-135.jpg,68.07287261309753
dr5rspj5tr4r-dr5rspj5tqfd-cds-bd209a4b83760d6b-20160929-2242-112.jpg,69.26296376393695
dr5rsnzenmn8-dr5rsnzenw73-cds-79ddade2485edbde-20160929-2242-153.jpg,69.47192686306549
dr5rspjcnq89-dr5rspjcn59w-cds-79ddade2485edbde-20160929-2242-127.jpg,69.71846665545303
dr5rspjh78bx-dr5rspj5fxy3-cds-bd209a4b83760d6b-20160929-2242-105.jpg,69.91985003764577
dr5rsnywugwd-dr5rsnywugsr-cds-79ddade2485edbde-20160929-2242-139.jpg,70.33892212930924
dr5rspn21nn0-dr5rspn208jf-cds-79ddade2485edbde-20160929-2242-132.jpg,72.26380378540306
dr5rsp6zmdtw-dr5rsp6zqv3d-cds-bd209a4b83760d6b-20160929-2242-68.jpg,72.63337067874535
dr5rsnyy3cp2-dr5rsnyy1y9v-cds-79ddade2485edbde-20160929-2242-141.jpg,73.18472011966551
dr5rspjd24jx-dr5rspj6recb-cds-bd209a4b83760d6b-20160929-2242-117.jpg,73.59107174323978
dr5rsqb45k16-dr5rsqb1ftxv-cds-79ddade2485edbde-20160929-2242-159.jpg,73.72146680363322
dr5rsnyx5p6g-dr5rsnywfrtk-cds-bd209a4b83760d6b-20160929-2242-133.jpg,75.55796548603101
dr5rsnyrsvc7-dr5rsnyrse43-cds-bd209a4b83760d6b-20160929-2242-130.jpg,76.19197844579008
dr5rspp312mv-dr5rspp3193y-cds-63fa6a79d3217a87-20160728-1912-115.jpg,76.41323199009996
dr5rspphnx3d-dr5rspphpj4b-cds-b6d8aab376c7ce54-20160728-1913-119.jpg,78.62771980728566
dr5rspp2ev4w-dr5rspp2u0t2-cds-63fa6a79d3217a87-20160728-1912-113.jpg,79.16670220988722
dr5rsnzemjjq-dr5rsnzem592-cds-79ddade2485edbde-20160929-2242-152.jpg,79.49333389401512
dr5rsnyrfgq4-dr5rsnyrfc0y-cds-bd209a4b83760d6b-20160929-2242-129.jpg,79.52830041330257
dr5rsp768jte-dr5rsp74wd11-cds-79ddade2485edbde-20160929-2242-81.jpg,79.75904249567473
dr5rsqb1q2z5-dr5rsqb1rp4e-cds-bd209a4b83760d6b-20160929-2252-2.jpg,80.46049346004742
dr5rspj5tqhz-dr5rspj5tqqq-cds-bd209a4b83760d6b-20160929-2242-110.jpg,81.56575846229015
dr5rspn0hwbd-dr5rspn0mh1q-cds-bd209a4b83760d6b-20160929-2242-126.jpg,81.77975818595412
dr5rspn0by24-dr5rspn0be2z-cds-79ddade2485edbde-20160929-2242-128.jpg,82.50515827245931
dr5rsnzeej2s-dr5rsnzedffx-cds-79ddade2485edbde-20160929-2242-151.jpg,82.6704302431757
dr5rspj5tjfz-dr5rspj5tppw-cds-bd209a4b83760d6b-20160929-2242-111.jpg,82.80382294870563
dr5rsnzjsgdd-dr5rsnzj5tge-cds-79ddade2485edbde-20160929-2242-145.jpg,83.0954100185826
dr5rsphqk6mc-dr5rsphqkd8r-cds-bd209a4b83760d6b-20160929-2242-97.jpg,83.11790887719467
dr5rsnzfbqrk-dr5rsnzfbqg6-cds-bd209a4b83760d6b-20160929-2242-150.jpg,83.51520198561451
dr5rsnzkd60b-dr5rsnzkd0h9-cds-bd209a4b83760d6b-20160929-2242-143.jpg,84.65093904187492
dr5rspn0wbxt-dr5rspn0q22c-cds-79ddade2485edbde-20160929-2242-131.jpg,85.97443491285404
dr5rsphtdgtg-dr5rsphtehd1-cds-bd209a4b83760d6b-20160929-2242-99.jpg,86.36393854927591
dr5rsp7hght0-dr5rsp7hgky9-cds-79ddade2485edbde-20160929-2242-76.jpg,87.7013268134051
dr5rspn06hxh-dr5rspn0dgkp-cds-bd209a4b83760d6b-20160929-2242-125.jpg,87.85450107330514
dr5rsqb1q2z5-dr5rsqb1rp4e-cds-bd209a4b83760d6b-20160929-2252-3.jpg,88.7411497380815
dr5rsnzj85ww-dr5rsnzj81f3-cds-bd209a4b83760d6b-20160929-2242-139.jpg,89.8015852276368
dr5rspn2xdc7-dr5rsnyrsdv7-cds-79ddade2485edbde-20160929-2242-135.jpg,90.05261247677176
dr5rsnzj6e8m-dr5rsnzj63un-cds-bd209a4b83760d6b-20160929-2242-140.jpg,90.53714416730745
dr5rspp135gk-dr5rspp1f3s0-cds-63fa6a79d3217a87-20160728-1912-123.jpg,90.82452312011407
dr5rsnyx6955-dr5rsnyx1cju-cds-79ddade2485edbde-20160929-2242-138.jpg,92.44203201092529
dr5rsp74qvtt-dr5rsp74qv5w-cds-bd209a4b83760d6b-20160929-2242-78.jpg,92.65541198096886
dr5rsqb1tw1f-dr5rsqb1tkwq-cds-79ddade2485edbde-20160929-2252-3.jpg,93.46260402649622
dr5rsqb431eu-dr5rsqb40sw3-cds-79ddade2485edbde-20160929-2242-158.jpg,94.11251031254005
dr5rspp1evxc-dr5rspp1euq1-cds-b6d8aab376c7ce54-20160728-1913-108.jpg,94.71838906109829
dr5rspmynm2e-dr5rspmyx2g6-cds-63fa6a79d3217a87-20160728-1912-163.jpg,96.27123281910804
dr5rspqkeym6-dr5rspqkt1zc-cds-b6d8aab376c7ce54-20160728-1913-146.jpg,100.81890929370114
dr5rsp760707-dr5rsp7607eb-cds-bd209a4b83760d6b-20160929-2242-79.jpg,100.95379281205946
dr5rspn0dwsn-dr5rspn0dsb0-cds-79ddade2485edbde-20160929-2242-129.jpg,101.36851611559656
dr5rspr3r1xw-dr5rspr3rtsq-cds-b6d8aab376c7ce54-20160728-1913-129.jpg,104.7151696462899
dr5rsn33hh5y-dr5rsn33hkb1-cds-774e09b0c084a069-20160831-1913-115.jpg,105.2853890330642
dr5rspqjehfn-dr5rspqnh0tg-cds-63fa6a79d3217a87-20160728-1912-162.jpg,105.68240630606817
dr5rsqb2gz8w-dr5rsqb2gz3n-cds-79ddade2485edbde-20160929-2252-4.jpg,106.09233027361272
dr5rspqkqbcv-dr5rspqkkzp8-cds-63fa6a79d3217a87-20160728-1912-159.jpg,107.1989288975394
dr5rspp1gk5c-dr5rspp1dzrw-cds-b6d8aab376c7ce54-20160728-1913-109.jpg,107.28022275086505
dr5rspr463gn-dr5rspr4ew9q-cds-b6d8aab376c7ce54-20160728-1913-136.jpg,107.59429366109188
